http://dbpedia.org/resource/Nat_King_Cole	43797 47349 133564 58366 25941 45023 43780 43798 33521 38106 50464 45638 60372 43796 50377 62508 43830 60566 33360 60301 57470 31471 60406 111 47140 45153 55970 28367 44767 43737 47135 45640 45152 47401 26325 44941 43763 44950 43823 47234 45015 47197 60361 42448 44756 44980 30896 26799 43869 44973 44908 59723 44846 59829 25026 44999 43792 47296
http://dbpedia.org/resource/Pope_John_Paul_II	133564 111
http://dbpedia.org/resource/Artur_Jorge_(footballer)	133566
http://dbpedia.org/resource/Philippe_Leclerc_de_Hauteclocque	133564 111
http://dbpedia.org/resource/Diego_Simeone	133566
http://dbpedia.org/resource/Samuel_Okunowo	133566
http://dbpedia.org/resource/Mary_Pickford	133564 111
http://dbpedia.org/resource/Wynton_Rufer	133566
http://dbpedia.org/resource/Sandu_Tudor	133564 111
http://dbpedia.org/resource/Anders_Limpar	133566
http://dbpedia.org/resource/Stan_Yerkes	133564 111
http://dbpedia.org/resource/Peter_Barnes_(footballer)	133566
http://dbpedia.org/resource/Deke_Slayton	133564 112 111
http://dbpedia.org/resource/Daniel_Fernandes_(footballer)	133566
http://dbpedia.org/resource/Abraham_Lincoln	111
http://dbpedia.org/resource/Sam_Houston	133564 111
http://dbpedia.org/resource/Jorge_Campos	133566
http://dbpedia.org/resource/Henrik_Larsson	133566
http://dbpedia.org/resource/Richard_Nixon	133564 33360 111 45640 45152 26325 44950 42448
http://dbpedia.org/resource/Samuel_Hoare,_1st_Viscount_Templewood	43797 47349 133564 58366 25941 43780 43798 33521 38106 50464 45638 50377 62508 43830 33360 60301 57470 31471 47369 111 47140 45153 55970 28367 44767 43737 43793 47135 45152 47401 26325 44941 43763 44950 43823 45015 47197 60361 42448 44980 26799 43869 44908 44846 25026 44999 43792
http://dbpedia.org/resource/George_Santayana	133564 111
http://dbpedia.org/resource/Jerry_Falwell	43797 47349 133564 58366 25941 45023 43780 43798 33521 38106 50464 45638 60372 43796 50377 62508 43830 60566 33360 60301 57470 31471 60406 111 47140 45153 55970 28367 44767 43737 47135 45640 45152 47401 26325 44941 43763 44950 43823 47234 45015 47197 60361 42448 44756 44980 30896 26799 43869 44973 44908 59723 44846 59829 25026 44999 43792 47296
http://dbpedia.org/resource/Ronald_Reagan	133564 33521 111 45153 26799
http://dbpedia.org/resource/Javier_Mascherano	133566
http://dbpedia.org/resource/Dixie_Walker	133564 111
http://dbpedia.org/resource/Mahamadou_Diarra	133566
http://dbpedia.org/resource/Benny_Feilhaber	133566
http://dbpedia.org/resource/Hugo_Maradona	133566
http://dbpedia.org/resource/Nell_Carter	133564 111
http://dbpedia.org/resource/Ray_Charles	133564 111
http://dbpedia.org/resource/Luiz_Felipe_Scolari	133566
http://dbpedia.org/resource/Sakis_Rouvas	112
http://dbpedia.org/resource/Joel_Campbell	133566
http://dbpedia.org/resource/Tomer_Chencinski	133566
http://dbpedia.org/resource/Martin_Luther	111
http://dbpedia.org/resource/Daniel_Passarella	133566
http://dbpedia.org/resource/Mo_Johnston	133566
http://dbpedia.org/resource/Johan_Cruyff	133566
http://dbpedia.org/resource/Terry_Venables	133566
http://dbpedia.org/resource/John_Coltrane	133564 111
http://dbpedia.org/resource/Frankie_Hejduk	133566
http://dbpedia.org/resource/Henry_Clay	133564 111
http://dbpedia.org/resource/Henry_H._Arnold	133564 111
http://dbpedia.org/resource/Zinedine_Zidane	133566
http://dbpedia.org/resource/Frederick_Douglass	133564 111
http://dbpedia.org/resource/Carlos_Carvalhal	133566
http://dbpedia.org/resource/Bill_Maher	112
http://dbpedia.org/resource/River_Phoenix	133564 33521 111 45153 26799
http://dbpedia.org/resource/Sergiu_Dan	112
http://dbpedia.org/resource/Marvin_Gaye	133564 33521 111 45153 26799
http://dbpedia.org/resource/Andrew_Cunningham,_1st_Viscount_Cunningham_of_Hyndhope	133564 33521 38106 62508 33360 111 45153 45152 26325 44950 47197 42448 26799
http://dbpedia.org/resource/John_Montgomery_Ward	133564 111
http://dbpedia.org/resource/Mark_Cooper_(footballer,_born_1968)	133566
http://dbpedia.org/resource/Gabriel_Cichero	133566
http://dbpedia.org/resource/Paul_Bowles	133564 111 43823
http://dbpedia.org/resource/Hugo_Almeida	133566
http://dbpedia.org/resource/Fred_Astaire	133564 33521 111 45153 26799
http://dbpedia.org/resource/Elliott_Smith	133564 33521 111 45153 26799
http://dbpedia.org/resource/Ricardo_Esteves	133566
http://dbpedia.org/resource/Erin_McLeod	133566
http://dbpedia.org/resource/Sam_Ayorinde	133566
http://dbpedia.org/resource/Pascal_Feindouno	133566
http://dbpedia.org/resource/Nicolae_Constantin_Batzaria	133564 112 111
http://dbpedia.org/resource/Willem_Oltmans	133564 112 111
http://dbpedia.org/resource/Alou_Diarra	133566
http://dbpedia.org/resource/J._M._Coetzee	112
http://dbpedia.org/resource/Michael_Hector	133566
http://dbpedia.org/resource/Vanderlei_Luxemburgo	133566
http://dbpedia.org/resource/Luca_Toni	133566
http://dbpedia.org/resource/Reto_Ziegler	133566
http://dbpedia.org/resource/Jimmy_Bone	133566
http://dbpedia.org/resource/Paul_Newman	111
http://dbpedia.org/resource/Juande_Ramos	133566
http://dbpedia.org/resource/Manuel_Pellegrini	133566
http://dbpedia.org/resource/John_Bernard_Philip_Humbert,_9th_Count_de_Salis-Soglio	133564 111
http://dbpedia.org/resource/Brad_Friedel	133566
http://dbpedia.org/resource/L._Ron_Hubbard	133564 111
http://dbpedia.org/resource/Carlos_Alhinho	133564 111 133566
http://dbpedia.org/resource/Duke_Ellington	133564 111 45640 45152 42448
http://dbpedia.org/resource/Gary_Mills_(footballer,_born_1961)	133566
http://dbpedia.org/resource/Woody_Guthrie	43797 47349 133564 58366 25941 45023 43780 43798 33521 38106 50464 45638 60372 43796 50377 62508 43830 60566 33360 60301 57470 31471 60406 111 47140 45153 55970 28367 44767 43737 47135 45640 45152 47401 26325 44941 43763 44950 43823 47234 45015 47197 60361 42448 44756 44980 30896 26799 43869 44973 44908 59723 44846 59829 25026 44999 43792 47296
http://dbpedia.org/resource/Maurice_Edu	133566
http://dbpedia.org/resource/Trevor_Benjamin	133566
http://dbpedia.org/resource/Rowan_Williams	112
http://dbpedia.org/resource/Gustavo_Franchin_Schiavolin	133566
http://dbpedia.org/resource/Bernardo_Vasconcelos	133566
http://dbpedia.org/resource/Danny_Califf	133566
http://dbpedia.org/resource/Dizzy_Gillespie	133564 111
http://dbpedia.org/resource/Alejandro_Cichero	133566
http://dbpedia.org/resource/Albert_Ferrer	133566
http://dbpedia.org/resource/Elena_Bacaloglu	133564 112 111
http://dbpedia.org/resource/Gertrude_Bell	133564 112 111
http://dbpedia.org/resource/Pope_Gregory_I	133564 111
http://dbpedia.org/resource/Guus_Hiddink	133566
http://dbpedia.org/resource/Joseph_Priestley	133564 62508 111
http://dbpedia.org/resource/Boris_Pasternak	111
http://dbpedia.org/resource/Avram_Steuerman-Rodion	133564 112 111
http://dbpedia.org/resource/Kevin_Harmse	133566
http://dbpedia.org/resource/Frank_Worthington	133566
http://dbpedia.org/resource/Warren_Spahn	133564 111
http://dbpedia.org/resource/Bruno_Metsu	133564 111 133566
http://dbpedia.org/resource/Frank_Sinatra	133564 33521 111 45153 26799
http://dbpedia.org/resource/Luis_Tejada	133566
http://dbpedia.org/resource/Brian_McBride	133566
http://dbpedia.org/resource/Anwar_al-Awlaki	133564 111
http://dbpedia.org/resource/Francis_Joseph_(footballer)	133566
http://dbpedia.org/resource/Clive_Barker	112
http://dbpedia.org/resource/Carlo_Ancelotti	133566
http://dbpedia.org/resource/Robbie_Rogers	133566
http://dbpedia.org/resource/Herbert_Hoover	133564 111 45640 45152 42448
http://dbpedia.org/resource/Tab_Ramos	133566
http://dbpedia.org/resource/Ronaldo	133566
http://dbpedia.org/resource/Davide_Xausa	133566
http://dbpedia.org/resource/Andrew_Bertie	133564 111
http://dbpedia.org/resource/Maicon_Sisenando	133566
http://dbpedia.org/resource/C._S._Lewis	133564 111
http://dbpedia.org/resource/John_Denver	133564 111
http://dbpedia.org/resource/Henry_Gutierrez	133566
http://dbpedia.org/resource/John_O'Connell_(second_baseman)	133564 111
http://dbpedia.org/resource/Javad_Nekounam	133566
http://dbpedia.org/resource/Selim_Benachour	133566
http://dbpedia.org/resource/Leonard_Bernstein	133564 111 25026
http://dbpedia.org/resource/Milton_Cruz	133566
http://dbpedia.org/resource/Norman_Mailer	133564 111 45640 45152 42448
http://dbpedia.org/resource/Thomas_Sowell	112
http://dbpedia.org/resource/William_McKinley	111
http://dbpedia.org/resource/Rohan_Ricketts	133566
http://dbpedia.org/resource/Camille_Paglia	112
http://dbpedia.org/resource/Jovan_Kirovski	133566
http://dbpedia.org/resource/Sun_Ra	43797 47349 133564 58366 25941 45023 43780 43798 33521 38106 50464 45638 60372 43796 50377 62508 43830 60566 33360 60301 57470 31471 60406 111 47140 45153 55970 28367 44767 43737 47135 45640 45152 47401 26325 44941 43763 44950 43823 47234 45015 47197 60361 42448 44756 44980 30896 26799 43869 44973 44908 59723 44846 59829 25026 44999 43792 47296
http://dbpedia.org/resource/Kalu_Uche	133566
http://dbpedia.org/resource/Rainier_III,_Prince_of_Monaco	111
http://dbpedia.org/resource/Michael_Essien	133566
http://dbpedia.org/resource/Edward_Elgar	133564 111
http://dbpedia.org/resource/Paul_Wright_(soccer)	133566
http://dbpedia.org/resource/George_Q._Cannon	133564 111
http://dbpedia.org/resource/Ernst_Happel	133564 111 133566
http://dbpedia.org/resource/Nicolas_Anelka	133566
http://dbpedia.org/resource/Kathy_Acker	133564 111
http://dbpedia.org/resource/John_Limniatis	133566
http://dbpedia.org/resource/Khalid_Boulahrouz	133566
http://dbpedia.org/resource/Dean_Holdsworth	133566
http://dbpedia.org/resource/Bukola_Oriola	112
http://dbpedia.org/resource/Amado_Guevara	133566
http://dbpedia.org/resource/John_Henry_Mackay	133564 111 26799
http://dbpedia.org/resource/Desmond_Armstrong	133566
http://dbpedia.org/resource/Winston_Churchill	133564 33521 38106 62508 33360 111 45153 45152 26325 44950 47197 42448 26799
http://dbpedia.org/resource/Alexandre_Gallo	133566
http://dbpedia.org/resource/Dan_Petrescu	133566
http://dbpedia.org/resource/Jorge_Teixeira	133566
http://dbpedia.org/resource/Argel_Fucks	133566
http://dbpedia.org/resource/Sani_Kaita	133566
http://dbpedia.org/resource/Charles_Gbeke	133566
http://dbpedia.org/resource/Gerald_Ford	133564 111
http://dbpedia.org/resource/Hussein_Yasser	133566
http://dbpedia.org/resource/Andy_Warhol	43797 47349 58366 25941 45023 43780 43798 33521 38106 50464 45638 60372 43796 50377 62508 43830 60566 33360 60301 57470 31471 60406 111 47140 45153 55970 28367 44767 43737 47135 45640 45152 47401 26325 44941 43763 44950 43823 47234 45015 47197 60361 42448 44756 44980 30896 26799 43869 44973 44908 59723 44846 59829 25026 44999 43792 47296
http://dbpedia.org/resource/Laurent_Blanc	133566
http://dbpedia.org/resource/Philippe_Troussier	133566
http://dbpedia.org/resource/Andrew_Ornoch	133566
http://dbpedia.org/resource/Fernando_Meira	133566
http://dbpedia.org/resource/Flavio_Maestri	133566
http://dbpedia.org/resource/Kurt_Vonnegut	133564 112 111 45640 45152 42448
http://dbpedia.org/resource/Noor_Inayat_Khan	111
http://dbpedia.org/resource/John_Lennon	133564 111 45640 45152 42448
http://dbpedia.org/resource/Bill_Krieg	111
http://dbpedia.org/resource/William_H._Seward	133564 111
http://dbpedia.org/resource/Mehdi_Nafti	133566
http://dbpedia.org/resource/Ricardo_Gomes	133566
http://dbpedia.org/resource/Oguchi_Onyewu	133566
http://dbpedia.org/resource/Steve_Marriott	133564 111
http://dbpedia.org/resource/James_G._Blaine	133564 111
http://dbpedia.org/resource/Estevam_Soares	133566
http://dbpedia.org/resource/Henri_Michel	133566
http://dbpedia.org/resource/Thiago_Silva	133566
http://dbpedia.org/resource/Miles_Davis	133564 33521 111
http://dbpedia.org/resource/Michel_Bastos	133566
http://dbpedia.org/resource/Anselm_of_Canterbury	111
http://dbpedia.org/resource/Fabricio_Coloccini	133566
http://dbpedia.org/resource/Hugh_Trenchard,_1st_Viscount_Trenchard	133564 33521 38106 62508 33360 111 45153 45152 26325 44950 47197 42448 26799
http://dbpedia.org/resource/Richard_Kingson	133566
http://dbpedia.org/resource/Hubert_Humphrey	133564 111
http://dbpedia.org/resource/Mysterious_Walker	133564 111
http://dbpedia.org/resource/Weldon_(footballer)	133566
http://dbpedia.org/resource/Levir_Culpi	133566
http://dbpedia.org/resource/Karim_Ziani	133566
http://dbpedia.org/resource/Tiffeny_Milbrett	133566
http://dbpedia.org/resource/Julie_London	133564 33521 112 111
http://dbpedia.org/resource/Arthuro_Henrique_Bernhardt	133566
http://dbpedia.org/resource/Giovanni_van_Bronckhorst	133566
http://dbpedia.org/resource/Jack_Lemmon	133564 33521 111 45153 26799
http://dbpedia.org/resource/John_J._Pershing	133564 111
http://dbpedia.org/resource/Selena	133564 111
http://dbpedia.org/resource/Ivan_Konev	133564 111
http://dbpedia.org/resource/Kazuyuki_Toda	133566
http://dbpedia.org/resource/John_Wayne	133564 33521 111 45153 26799
http://dbpedia.org/resource/H._H._Asquith	133564 33521 38106 45638 60372 62508 60566 33360 60301 60406 111 45153 43793 45640 45152 26325 44950 47234 47197 60361 42448 30896 43869 59723 59829 25026
http://dbpedia.org/resource/Mario_Andretti	112
http://dbpedia.org/resource/Douglas_Haig,_1st_Earl_Haig	133564 33521 38106 62508 33360 111 45153 45152 26325 44950 47197 42448 26799
http://dbpedia.org/resource/Kurt_Cobain	133564 111
http://dbpedia.org/resource/Ali_Daei	133566
http://dbpedia.org/resource/Leo_Bertos	133566
http://dbpedia.org/resource/Aldous_Huxley	133564 33521 111 45153 26799
http://dbpedia.org/resource/Keith_Alexander_(footballer)	111 133566
http://dbpedia.org/resource/Marquis_de_Condorcet	133564 111
http://dbpedia.org/resource/Luciano_Figueroa	133566
http://dbpedia.org/resource/Stephen_Constantine	133566
http://dbpedia.org/resource/Jacqueline_Kennedy_Onassis	133564 33360 111 45152 26325 44950
http://dbpedia.org/resource/Dirceu	133564 111 133566
http://dbpedia.org/resource/Carlos_Alberto_Torres	133566
http://dbpedia.org/resource/Oliver_Neuville	133566
http://dbpedia.org/resource/Didier_Deschamps	133566
http://dbpedia.org/resource/Frank_de_Boer	133566
http://dbpedia.org/resource/Linus_Pauling	133564 112 111
http://dbpedia.org/resource/Enrico_Fermi	133564 111
http://dbpedia.org/resource/Jay_Bothroyd	133566
http://dbpedia.org/resource/Konstantin_Rokossovsky	133564 111
http://dbpedia.org/resource/Tudor_Arghezi	133564 112 111
http://dbpedia.org/resource/Martin_O'Neill	133566
http://dbpedia.org/resource/Piggy_Ward	133564 111
http://dbpedia.org/resource/Paul_Dougherty	133566
http://dbpedia.org/resource/John_Updike	133564 111
http://dbpedia.org/resource/David_Vaudreuil	133566
http://dbpedia.org/resource/John_Guidetti	133566
http://dbpedia.org/resource/Pepe_Mel	133566
http://dbpedia.org/resource/Roger_Lemerre	133566
http://dbpedia.org/resource/Lucille_Ball	133564 111
http://dbpedia.org/resource/Luis_Enrique_(footballer)	133566
http://dbpedia.org/resource/Eduardo_Hurtado	133566
http://dbpedia.org/resource/Neil_Redfearn	133566
http://dbpedia.org/resource/John_Gielgud	133564 111
http://dbpedia.org/resource/Bruno_Alves	133566
http://dbpedia.org/resource/Jane_Addams	43797 47349 133564 58366 25941 45023 43780 43798 33521 38106 50464 45638 60372 43796 50377 62508 43830 60566 33360 60301 57470 31471 60406 111 47140 45153 55970 28367 44767 43737 47135 45640 45152 47401 26325 44941 43763 44950 43823 47234 45015 47197 60361 42448 44756 44980 30896 26799 43869 44973 44908 59723 44846 59829 25026 44999 43792 47296
http://dbpedia.org/resource/David_Kemp_(footballer)	133566
http://dbpedia.org/resource/Carol_Shields	133564 111
http://dbpedia.org/resource/Cristian_Portilla	133566
http://dbpedia.org/resource/John_Burridge	133566
http://dbpedia.org/resource/Lukas_Podolski	133566
http://dbpedia.org/resource/Jeff_Agoos	133566
http://dbpedia.org/resource/Robbie_Keane	133566
http://dbpedia.org/resource/Pop_Smith	133564 111
http://dbpedia.org/resource/Jefferson_Louis	133566
http://dbpedia.org/resource/Daniel_McBreen	133566
http://dbpedia.org/resource/James_Brown	133564 111
http://dbpedia.org/resource/Orson_Welles	133564 33521 111 45153 26799
http://dbpedia.org/resource/George_S._Patton	133564 111
http://dbpedia.org/resource/John_Kerr,_Jr._(soccer)	133566
http://dbpedia.org/resource/Arthur_Tedder,_1st_Baron_Tedder	111
http://dbpedia.org/resource/Frank_Stapleton	133566
http://dbpedia.org/resource/Paul_McGee_(footballer,_born_1954)	133566
http://dbpedia.org/resource/Carl_Sagan	133564 111
http://dbpedia.org/resource/Bryan_Aldave	133566
http://dbpedia.org/resource/Didier_Six	133566
http://dbpedia.org/resource/John_Tyler	133564 111
http://dbpedia.org/resource/Florent_Sinama_Pongolle	133566
http://dbpedia.org/resource/Sam_Allardyce	133566
http://dbpedia.org/resource/Micky_Adams	133566
http://dbpedia.org/resource/Johnny_Cash	111
http://dbpedia.org/resource/Benito_Mussolini	133564 112 111
http://dbpedia.org/resource/Jack_Kerouac	111
http://dbpedia.org/resource/Elvis_Presley	133564 111 45640 25026
http://dbpedia.org/resource/Chris_Iwelumo	133566
http://dbpedia.org/resource/Robert_Baden-Powell,_1st_Baron_Baden-Powell	133564 43798 111 25026
http://dbpedia.org/resource/Lyndon_B._Johnson	133564 111 25026
http://dbpedia.org/resource/Edward_Plunkett,_18th_Baron_of_Dunsany	133564 112 111
http://dbpedia.org/resource/Ricardinho	133566
http://dbpedia.org/resource/Michel_Foucault	43797 47349 133564 58366 25941 45023 43780 50464 43796 50377 43830 57470 31471 47369 111 47140 55970 28367 44767 43793 47135 47401 44941 43763 43823 47234 44756 44980 26799 43869 44973 44908 59723 44846 59829 43792 47296
http://dbpedia.org/resource/Lionel_Messi	133566
http://dbpedia.org/resource/William_Ewart_Gladstone	111
http://dbpedia.org/resource/Alexandros_Tziolis	133566
http://dbpedia.org/resource/Radamel_Falcao	133566
http://dbpedia.org/resource/Onandi_Lowe	133566
http://dbpedia.org/resource/Giovani_dos_Santos	133566
http://dbpedia.org/resource/Ronaldinho	133566
http://dbpedia.org/resource/Tobias_Linderoth	133566
http://dbpedia.org/resource/John_Jacob_Astor,_1st_Baron_Astor_of_Hever	43797 47349 133564 58366 25941 45023 43780 50464 43796 50377 43830 57470 31471 47369 111 47140 55970 28367 44767 43793 47135 47401 44941 43763 43823 47234 44756 44980 26799 43869 44973 44908 59723 44846 59829 43792 47296
http://dbpedia.org/resource/Helmut_Senekowitsch	111 133566
http://dbpedia.org/resource/Elmo_Zumwalt	111
http://dbpedia.org/resource/Lord_Byron	133564 112 111
http://dbpedia.org/resource/Grzegorz_Szamotulski	133566
http://dbpedia.org/resource/George_McGovern	133564 111
http://dbpedia.org/resource/Marius_Niculae	133566
http://dbpedia.org/resource/Bruce_Grobbelaar	133566
http://dbpedia.org/resource/Steve_Jobs	133564 33521 111
http://dbpedia.org/resource/Dick_Advocaat	133566
http://dbpedia.org/resource/Owen_Coyle	133566
http://dbpedia.org/resource/Serge_Gainsbourg	133564 111 26799
http://dbpedia.org/resource/Richard_Hastings	133566
http://dbpedia.org/resource/Harry_S._Truman	133564 111 25026
http://dbpedia.org/resource/Bill_Hicks	133564 111
